"","V1"
"SNP_A-1658217",2.35376020988238
"SNP_A-1658341",1.2254420467217
"SNP_A-1661905",0.341944421545392
"SNP_A-1662023",2.09057592584104
"SNP_A-1746196",1.2750475459393
"SNP_A-1648716",1.07340316747393
"SNP_A-1708998",0.682815569464108
"SNP_A-1720062",2.24111053984827
"SNP_A-1720162",1.13274748007291
"SNP_A-1721895",2.90292622105009
"SNP_A-1676140",2.45221520696097
"SNP_A-1672512",0.942367714259355
"SNP_A-1643741",3.00889523072729
"SNP_A-1643859",0.643330211981676
"SNP_A-1644059",2.43216385062268
"SNP_A-1713796",1.83100950215300
"SNP_A-1738535",0.836048472771889
"SNP_A-1701484",1.26983985960313
"SNP_A-1695743",1.25048613050856
"SNP_A-1644901",0.419992056079852
"SNP_A-1646857",0.844366604168929
"SNP_A-1652159",1.91672813317444
"SNP_A-1666778",1.16890257192375
"SNP_A-1714314",2.66665687973379
"SNP_A-1656403",2.15846601438135
"SNP_A-1743753",2.57613892818409
"SNP_A-1694309",1.81804324131843
"SNP_A-1671128",0.728345771626329
"SNP_A-1685733",1.00621973130608
"SNP_A-1685847",0.459878928955070
"SNP_A-1672102",2.52812288674706
"SNP_A-1698130",1.13447011919543
"SNP_A-1698262",2.18192686115566
"SNP_A-1731423",3.22810824383086
"SNP_A-1658851",1.08667547866493
"SNP_A-1672843",0.978322588897795
"SNP_A-1674366",0.941434470844237
"SNP_A-1714686",1.78832568481365
"SNP_A-1714780",2.16781914277538
"SNP_A-1717175",1.70512752860581
"SNP_A-1674737",1.95214663797560
"SNP_A-1722229",1.73844786104113
"SNP_A-1653107",1.21269952717914
"SNP_A-1653223",1.03309725081897
"SNP_A-1660272",2.65942852740604
"SNP_A-1700157",2.15334827141968
"SNP_A-1684242",1.43751038858798
"SNP_A-1665025",0.441011684304509
"SNP_A-1706982",0.595138902096397
"SNP_A-1707108",1.31420162452515
"SNP_A-1672410",0.597589941957523
"SNP_A-1719684",2.37090136343666
"SNP_A-1752525",0.661718198529292
"SNP_A-1705159",1.08820426627558
"SNP_A-1676882",1.06571339839802
"SNP_A-1697377",1.53517145074776
"SNP_A-1697494",1.48589609513901
"SNP_A-1701414",2.75962114138678
"SNP_A-1701540",1.22682114647970
"SNP_A-1706852",2.22783250000287
"SNP_A-1708417",2.06654072296313
"SNP_A-1708525",2.09089158525192
"SNP_A-1708730",1.99681906013449
"SNP_A-1647258",0.952044355361006
"SNP_A-1695410",0.557053309619437
"SNP_A-1695584",0.732496794200265
"SNP_A-1702354",1.44453399206611
"SNP_A-1702544",3.01772763038662
"SNP_A-1744002",0.515589630567918
"SNP_A-1751172",3.26259639264652
"SNP_A-1747383",0.950764935055826
"SNP_A-1702529",2.28054924544915
"SNP_A-1659960",1.79909996331624
"SNP_A-1660120",0.771468455049168
"SNP_A-1681252",1.21551072411255
"SNP_A-1660484",3.12315498000877
"SNP_A-1712784",1.14788249385734
"SNP_A-1651750",0.817050582013096
"SNP_A-1733462",2.03760893617868
"SNP_A-1717337",1.04246987560225
"SNP_A-1655810",2.23940154353756
"SNP_A-1655948",2.21132260757726
"SNP_A-1685612",1.25926785589374
"SNP_A-1649722",1.45386563339062
"SNP_A-1730651",1.39189372989786
"SNP_A-1659599",2.15197884118916
"SNP_A-1659707",2.41586332881236
"SNP_A-1659827",1.27298116615598
"SNP_A-1661138",2.09631199561440
"SNP_A-1703032",2.37367558144494
"SNP_A-1690813",2.61879267297970
"SNP_A-1738595",1.00333748395834
"SNP_A-1695994",0.779619948640555
"SNP_A-1651652",1.87026627991411
"SNP_A-1739027",3.22249961500372
"SNP_A-1707502",2.37893941536519
"SNP_A-1754725",1.18565910820512
"SNP_A-1744127",2.70344873863104
"SNP_A-1673044",1.27137900340357
"SNP_A-1649261",1.7077965072949
"SNP_A-1653918",1.90215080866839
"SNP_A-1696570",3.28882552775375
"SNP_A-1658808",2.7994440436492
"SNP_A-1667262",1.78044680202841
"SNP_A-1742253",1.5211821831995
"SNP_A-1740679",1.00542981787997
"SNP_A-1690777",1.44090587716444
"SNP_A-1665750",1.06438949802073
"SNP_A-1691487",0.669414212780862
"SNP_A-1734400",1.14319086943454
"SNP_A-1723982",1.5794891471477
"SNP_A-1712966",0.753988924700172
"SNP_A-1714538",1.26213791183641
"SNP_A-1716572",1.09896052556267
"SNP_A-1716884",0.822405124185688
"SNP_A-1717012",1.57750335833811
"SNP_A-1669559",1.54806465640057
"SNP_A-1735406",1.64451805897442
"SNP_A-1720941",0.279511211695368
"SNP_A-1744709",2.28927102083845
"SNP_A-1651475",3.19731764752662
"SNP_A-1651647",2.56301024810491
"SNP_A-1653013",2.88309088114658
"SNP_A-1653187",2.60482653173193
"SNP_A-1651248",0.568622984350351
"SNP_A-1689178",1.02021315736700
"SNP_A-1660321",1.81278452814241
"SNP_A-1733764",1.16719811320496
"SNP_A-1688976",2.90155070229080
"SNP_A-1657071",0.735520274510068
"SNP_A-1701800",0.908114276394745
"SNP_A-1701896",2.82669852541479
"SNP_A-1674227",0.462061326148743
"SNP_A-1688730",2.52325074740626
"SNP_A-1732283",1.86330518382457
"SNP_A-1647200",1.09352057893091
"SNP_A-1709059",3.31293632816435
"SNP_A-1721798",2.14799986180438
"SNP_A-1755921",1.721217490658
"SNP_A-1756167",2.12711527566657
"SNP_A-1679256",2.41808214341075
"SNP_A-1730106",3.3187339630403
"SNP_A-1645221",0.321534565736957
"SNP_A-1726198",1.80401638761374
"SNP_A-1746081",0.698170685356873
"SNP_A-1751620",0.302917246663273
"SNP_A-1682178",2.34810437848292
"SNP_A-1755648",1.31040140542467
"SNP_A-1691817",1.93384741260691
"SNP_A-1693153",1.47660543555702
"SNP_A-1663224",1.36250405919467
"SNP_A-1718871",2.46628912230228
"SNP_A-1709683",0.480093386554409
"SNP_A-1741759",1.45954928230634
"SNP_A-1708316",1.22652638319851
"SNP_A-1747450",1.51972411184659
"SNP_A-1749050",3.33079941341121
"SNP_A-1749264",2.06071677830576
"SNP_A-1756531",1.04889932125138
"SNP_A-1649614",0.525700575643513
"SNP_A-1744876",3.00042018911981
"SNP_A-1745070",2.12393089736366
"SNP_A-1689897",1.78695166782447
"SNP_A-1682102",2.11715153059046
"SNP_A-1646740",0.809635382451102
"SNP_A-1721484",2.61470380586518
"SNP_A-1680208",1.06482206212508
"SNP_A-1704224",0.584096991488701
"SNP_A-1696129",1.22455939151123
"SNP_A-1696307",1.42424679682474
"SNP_A-1696481",1.62415761107704
"SNP_A-1705214",2.4856175200365
"SNP_A-1705326",1.94246281747053
"SNP_A-1659356",1.23823634772452
"SNP_A-1728847",1.27931277960964
"SNP_A-1679096",1.76129735861243
"SNP_A-1757527",2.43694514116484
"SNP_A-1729868",1.45731211309119
"SNP_A-1684991",1.42064033565118
"SNP_A-1721293",1.90667918715253
"SNP_A-1700963",2.79565889623627
"SNP_A-1730064",0.920512266373473
"SNP_A-1680550",1.06084310735078
"SNP_A-1677360",2.46632127951799
"SNP_A-1737579",0.81827562307004
"SNP_A-1737415",3.02793124787635
"SNP_A-1705033",1.44248032552971
"SNP_A-1745913",0.733171482085523
"SNP_A-1746027",3.13554169437012
"SNP_A-1748268",0.925178184454579
"SNP_A-1749758",1.89033444882959
"SNP_A-1675913",2.03750977581156
"SNP_A-1676023",0.595415851174743
"SNP_A-1677797",1.60648030961772
"SNP_A-1688189",2.71700488778872
"SNP_A-1689816",2.83000692861834
"SNP_A-1644874",3.22666101084128
"SNP_A-1741923",1.49223801753649
"SNP_A-1742152",2.85460486917224
"SNP_A-1742256",1.79954390840358
"SNP_A-1666557",0.723582867815436
"SNP_A-1682300",1.22111330373297
"SNP_A-1745622",1.11155734425101
"SNP_A-1703905",2.58307174538917
"SNP_A-1715705",1.86699156781875
"SNP_A-1644230",2.65844463335093
"SNP_A-1702235",1.60685050785186
"SNP_A-1655749",1.75761558693606
"SNP_A-1716623",1.41900755944954
"SNP_A-1698131",2.44167285104489
"SNP_A-1694544",1.78052524816001
"SNP_A-1668899",1.73249427842745
"SNP_A-1698588",2.20581408659732
"SNP_A-1699906",0.859167166861894
"SNP_A-1700180",2.07325821162061
"SNP_A-1643792",0.389025219694271
"SNP_A-1744517",3.09161921949767
"SNP_A-1646858",1.41006396967622
"SNP_A-1752352",0.585064781754976
"SNP_A-1752612",1.36955152920707
"SNP_A-1754575",0.586172968885547
"SNP_A-1755837",2.82396147965135
"SNP_A-1693777",3.09284307818162
"SNP_A-1717367",1.47181380303518
"SNP_A-1709233",1.80780076602789
"SNP_A-1688150",0.748147735080668
"SNP_A-1699202",2.30899297525552
"SNP_A-1672792",1.7023240811273
"SNP_A-1691369",1.35285806646411
"SNP_A-1735471",2.84582133976581
"SNP_A-1735632",2.09240702147128
"SNP_A-1697611",1.09567426070293
"SNP_A-1703447",3.0693037177823
"SNP_A-1744335",1.28854138433393
"SNP_A-1745001",0.670048642926803
"SNP_A-1653476",2.74918161235919
"SNP_A-1695937",0.821570804191562
"SNP_A-1746731",1.64664177455199
"SNP_A-1708424",1.67084058622883
"SNP_A-1754654",1.11476834843216
"SNP_A-1731088",1.58232664542463
"SNP_A-1731320",1.27862887057053
"SNP_A-1746897",2.47480543526911
"SNP_A-1732277",2.34208650862433
"SNP_A-1687470",1.17232915520478
"SNP_A-1736250",2.75829371901359
"SNP_A-1739854",1.69344431744476
"SNP_A-1739960",2.87147662096416
"SNP_A-1740054",2.33577587683053
"SNP_A-1694231",0.539058207518279
"SNP_A-1671308",3.2871319415174
"SNP_A-1671087",2.08291469756887
"SNP_A-1672415",1.27067865296345
"SNP_A-1672537",2.27746031303054
"SNP_A-1712231",1.89094081412797
"SNP_A-1722113",2.85359730849909
"SNP_A-1751997",1.19488348154400
"SNP_A-1758107",1.26228185527114
"SNP_A-1727109",2.33295782196651
"SNP_A-1732454",0.82045998934971
"SNP_A-1649674",1.71963380731057
"SNP_A-1687837",0.605329012028198
"SNP_A-1688013",1.37709165049859
"SNP_A-1647676",1.98016314986612
"SNP_A-1691331",2.19213311491803
"SNP_A-1651548",2.19746958022850
"SNP_A-1745121",0.519301018570946
"SNP_A-1676657",2.57192214636189
"SNP_A-1683435",1.80549941991029
"SNP_A-1687047",1.62026735146378
"SNP_A-1687141",1.71090376482127
"SNP_A-1687295",0.621347811528849
"SNP_A-1644862",1.85146675873943
"SNP_A-1749763",2.64707843300143
"SNP_A-1702723",1.03800591985255
"SNP_A-1692533",2.77102000681855
"SNP_A-1702217",1.83000447648725
"SNP_A-1718315",1.04339775849235
"SNP_A-1743080",1.60437586167588
"SNP_A-1681315",2.05017378302005
"SNP_A-1724014",1.76009041592274
"SNP_A-1728960",1.02211265712263
"SNP_A-1668276",2.14699479177315
"SNP_A-1651422",0.979747489284625
"SNP_A-1689745",1.10748036632187
"SNP_A-1732826",1.17742068178046
"SNP_A-1664679",2.94245297721242
"SNP_A-1675374",1.25540170419899
"SNP_A-1717132",0.521384080296534
"SNP_A-1730206",1.92153201183870
"SNP_A-1754106",0.613470210486769
"SNP_A-1662179",3.00587959485838
"SNP_A-1736387",0.746906131737662
"SNP_A-1664370",1.81251837160916
"SNP_A-1671324",1.9231446098213
"SNP_A-1668512",1.07461823711469
"SNP_A-1675789",3.18067319961926
"SNP_A-1677141",3.29923974610978
"SNP_A-1737243",2.01737893082544
"SNP_A-1694593",1.57043441306175
"SNP_A-1678724",2.51705735689587
"SNP_A-1735157",1.47645072607350
"SNP_A-1682948",1.92546101022341
"SNP_A-1695243",1.66870070775647
"SNP_A-1649204",0.987705971990519
"SNP_A-1654035",2.86259996012399
"SNP_A-1712513",1.83865985012063
"SNP_A-1748147",1.50073528824922
"SNP_A-1725420",0.952388575808362
"SNP_A-1671540",1.18037992645516
"SNP_A-1727448",2.47658254164382
"SNP_A-1723128",1.65012756323602
"SNP_A-1732545",1.23560656941057
"SNP_A-1695373",1.20278481565587
"SNP_A-1694479",1.70095562640278
"SNP_A-1719671",1.16717720584579
"SNP_A-1736232",0.965034941803845
"SNP_A-1658509",2.27164594409410
"SNP_A-1663549",1.0345842051009
"SNP_A-1663679",0.891422239587358
"SNP_A-1730306",0.602377149166783
"SNP_A-1735496",1.36871292428437
"SNP_A-1681990",1.21468083401404
"SNP_A-1712652",0.987543170866522
"SNP_A-1705981",1.16100982460508
"SNP_A-1672924",1.21138721964655
"SNP_A-1652157",2.62439532581369
"SNP_A-1654060",2.42949731841145
"SNP_A-1735805",1.58995780366549
"SNP_A-1652128",2.29961789316647
"SNP_A-1657247",1.83791968670285
"SNP_A-1706330",2.24388637738361
"SNP_A-1686976",2.57176151594461
"SNP_A-1706740",3.12434756339558
"SNP_A-1708081",3.23793679833719
"SNP_A-1708235",2.46397955724755
"SNP_A-1698775",0.841972033738907
"SNP_A-1652718",1.49081948825842
"SNP_A-1648138",2.59426397199014
"SNP_A-1715437",2.63631964387377
"SNP_A-1749473",1.85555182347164
"SNP_A-1732784",0.97336336512244
"SNP_A-1743214",2.19100130193542
"SNP_A-1743326",1.75225088477633
"SNP_A-1684983",3.32962120759604
"SNP_A-1712127",1.37370688727130
"SNP_A-1724636",1.84352964330631
"SNP_A-1729309",0.967283988004623
"SNP_A-1730572",0.493318545176572
"SNP_A-1730724",1.07146244778268
"SNP_A-1730816",2.53398273216448
"SNP_A-1730968",1.91057385628916
"SNP_A-1732619",2.73212358252294
"SNP_A-1736080",1.30708375731495
"SNP_A-1736194",1.80312876733662
"SNP_A-1736298",2.3702342682369
"SNP_A-1675684",1.20817017526880
"SNP_A-1641843",1.24282072840823
"SNP_A-1739525",1.22614972861028
"SNP_A-1680290",1.84100116994274
"SNP_A-1643866",0.89410747457398
"SNP_A-1736699",1.54743270379828
"SNP_A-1682694",1.4833381915349
"SNP_A-1656108",0.480106144944734
"SNP_A-1735186",2.91991024817019
"SNP_A-1753953",0.759288830890544
"SNP_A-1661012",1.95217985799386
"SNP_A-1664318",1.26104561552241
"SNP_A-1686818",2.42498140052078
"SNP_A-1690948",1.00870541378633
"SNP_A-1713272",0.775985953775865
"SNP_A-1713459",0.805775999152748
"SNP_A-1719399",1.09305364784166
"SNP_A-1647879",0.55405437717759
"SNP_A-1703225",1.24298467204791
"SNP_A-1702312",1.11859788233700
"SNP_A-1703624",2.77130409454763
"SNP_A-1720763",1.86861767171550
"SNP_A-1692514",1.56685342715444
"SNP_A-1681326",1.25018263393409
"SNP_A-1716164",1.55853811081689
"SNP_A-1652449",0.987812324216019
"SNP_A-1674179",2.06278128614899
"SNP_A-1662462",1.17348636528205
"SNP_A-1737746",3.04239343201650
"SNP_A-1688124",0.615220592206684
"SNP_A-1694665",0.867717506357027
"SNP_A-1705875",2.27317261816648
"SNP_A-1680577",1.11626577236753
"SNP_A-1680771",1.09136414466427
"SNP_A-1680879",1.16735095536896
"SNP_A-1717557",2.66481463198922
"SNP_A-1726779",1.60840000003145
"SNP_A-1742213",0.93310322499313
"SNP_A-1667869",1.34502605545334
"SNP_A-1669302",2.18557352529851
"SNP_A-1756242",1.76507525710100
"SNP_A-1693611",3.04665995476685
"SNP_A-1725525",0.96115616900237
"SNP_A-1725649",2.72906353311339
"SNP_A-1653518",3.02446181044533
"SNP_A-1705619",0.652703337956817
"SNP_A-1664985",2.72995440280729
"SNP_A-1708597",2.67437375506169
"SNP_A-1658714",2.8062994932668
"SNP_A-1729396",1.41186878583337
"SNP_A-1712536",1.09181825465075
"SNP_A-1657443",1.54529440990290
"SNP_A-1684276",1.00820798002776
"SNP_A-1719474",1.64408469020166
"SNP_A-1660037",1.19483888711561
"SNP_A-1650439",1.29842023713416
"SNP_A-1701423",1.45583440548636
"SNP_A-1656309",0.760059296497589
"SNP_A-1747799",1.79544152151893
"SNP_A-1734912",0.847742148891072
"SNP_A-1673386",2.0073363099509
"SNP_A-1728977",1.83776247052253
"SNP_A-1700950",2.96705003486356
"SNP_A-1701030",1.3253479518936
"SNP_A-1706202",1.38225262898178
"SNP_A-1708315",1.38718526673118
"SNP_A-1713295",0.476160188276414
"SNP_A-1700510",1.12841346622338
"SNP_A-1689697",2.67525058196900
"SNP_A-1722614",0.780081759589851
"SNP_A-1693145",1.53328390073326
"SNP_A-1700290",1.19500117991810
"SNP_A-1700403",0.899172555743168
"SNP_A-1700581",0.929735090053007
"SNP_A-1703778",0.705445331735656
"SNP_A-1689342",3.02230212789724
"SNP_A-1659102",1.23118750615561
"SNP_A-1753911",2.23740312275025
"SNP_A-1676856",0.928735790263815
"SNP_A-1699861",1.01327724716135
"SNP_A-1681344",1.30340792639072
"SNP_A-1685026",1.89853620277308
"SNP_A-1727322",0.780084021317548
"SNP_A-1730838",2.23531860977177
"SNP_A-1734311",2.56007678177972
"SNP_A-1734417",2.99693793497675
"SNP_A-1735882",1.54057089737742
"SNP_A-1735972",1.1697845449931
"SNP_A-1661787",0.781861564712823
"SNP_A-1663719",1.62275766957753
"SNP_A-1670879",2.31346619205143
"SNP_A-1672205",0.82240234412524
"SNP_A-1672319",3.10802512130848
"SNP_A-1727076",0.934147362773966
"SNP_A-1676404",0.625406504053067
"SNP_A-1740727",0.594293763289992
"SNP_A-1692006",2.97458575196619
"SNP_A-1647950",0.626444997326374
"SNP_A-1711496",0.564782244556667
"SNP_A-1705349",1.10368767737318
"SNP_A-1673822",0.689742136664468
"SNP_A-1745672",0.909533511841332
"SNP_A-1657201",2.02893106716611
"SNP_A-1725321",1.73005581117020
"SNP_A-1725417",3.0082327194851
"SNP_A-1738923",3.30361798078351
"SNP_A-1659345",1.40186922402529
"SNP_A-1661486",2.78404733899358
"SNP_A-1749249",1.27403271821544
"SNP_A-1669521",1.49374914581212
"SNP_A-1659612",0.535964640633247
"SNP_A-1644541",2.20837833445245
"SNP_A-1644020",1.54451529640167
"SNP_A-1644644",1.31837738467980
"SNP_A-1681954",0.976207904405742
"SNP_A-1698558",0.352244137711382
"SNP_A-1698736",0.342326315470408
"SNP_A-1698852",1.07132620443514
"SNP_A-1727493",1.06682784549293
"SNP_A-1681496",3.31498754570766
"SNP_A-1702588",3.29091787347484
"SNP_A-1702716",1.65344558601633
"SNP_A-1737832",1.48429146954403
"SNP_A-1751204",1.23117510735596
"SNP_A-1642178",2.00830902325694
"SNP_A-1642408",1.98569613604626
"SNP_A-1678146",1.12827286790942
"SNP_A-1644481",0.614172444499238
"SNP_A-1645849",2.67476831766186
"SNP_A-1646167",0.586762830746393
"SNP_A-1646407",1.94905562241401
"SNP_A-1648002",1.20352435977204
"SNP_A-1696917",1.00341138372480
"SNP_A-1700477",2.24999626473814
"SNP_A-1648528",1.31864106445369
"SNP_A-1666498",0.800771439197685
"SNP_A-1749122",1.20496580617881
"SNP_A-1690201",2.94797355676633
"SNP_A-1752370",1.72902511487654
"SNP_A-1690868",0.777249178681218
"SNP_A-1651692",1.08016086072687
"SNP_A-1711828",0.679191126554834
"SNP_A-1755106",2.18452585326306
"SNP_A-1669638",1.20989317141105
"SNP_A-1654231",0.860538951207726
"SNP_A-1716683",0.934931179534282
"SNP_A-1662836",0.685068687054108
"SNP_A-1659442",1.98462975595046
"SNP_A-1724393",1.11424058802708
"SNP_A-1727628",2.83671145717387
"SNP_A-1727768",0.924000616187577
"SNP_A-1739953",1.26674392124374
"SNP_A-1644962",1.35024224578474
"SNP_A-1659756",0.76186885218877
"SNP_A-1663935",2.6775286176149
"SNP_A-1664033",2.51900620378831
"SNP_A-1667245",2.86415779316056
"SNP_A-1754063",1.17233448437188
"SNP_A-1717990",1.66195968017450
"SNP_A-1692574",1.51962889866256
"SNP_A-1716271",3.22661356131689
"SNP_A-1716777",0.658151446231513
"SNP_A-1675013",1.92485048885296
"SNP_A-1725317",2.37258278664174
"SNP_A-1685178",0.895620914056596
"SNP_A-1654346",3.0414513094638
"SNP_A-1656380",0.839331753743928
"SNP_A-1739341",1.31254371393452
"SNP_A-1672404",1.94829917466094
"SNP_A-1710428",1.15500103571
"SNP_A-1713653",0.526175227412249
"SNP_A-1739893",1.63767886279225
"SNP_A-1642529",0.890751885549957
"SNP_A-1721366",2.30897453154714
"SNP_A-1644881",1.97764837635051
"SNP_A-1645007",1.86933780428779
"SNP_A-1704765",0.983381258462617
"SNP_A-1704981",2.06871682527342
"SNP_A-1711724",1.17788571023745
"SNP_A-1751271",2.13460726796285
"SNP_A-1656717",0.959192320343064
"SNP_A-1709692",1.00357221544900
"SNP_A-1711061",0.921651111592975
"SNP_A-1711375",3.24644882255895
"SNP_A-1644077",0.520931095845713
"SNP_A-1691099",0.71296184494188
"SNP_A-1661085",2.81069579411658
"SNP_A-1696471",2.66570553845696
"SNP_A-1696585",2.11434242550788
"SNP_A-1698378",1.58025506685464
"SNP_A-1720060",3.07847323596873
"SNP_A-1747045",2.55227109873392
"SNP_A-1725392",3.17237972648756
"SNP_A-1747795",0.474064971324259
"SNP_A-1643079",0.937773009206043
"SNP_A-1698431",0.991290372031817
"SNP_A-1724260",0.551289877075416
"SNP_A-1666635",1.54616191862972
"SNP_A-1668099",2.87723377293400
"SNP_A-1725382",2.96557784696332
"SNP_A-1657259",2.8060864874923
"SNP_A-1719364",0.713130803702762
"SNP_A-1654281",1.89069023652578
"SNP_A-1691154",0.773343490709377
"SNP_A-1722999",0.337376358547191
"SNP_A-1662542",0.845165333283953
"SNP_A-1710171",1.96646450674338
"SNP_A-1699505",1.70855334649970
"SNP_A-1650479",1.35058090061448
"SNP_A-1651821",0.86767471806287
"SNP_A-1657328",0.497588515211801
"SNP_A-1658769",2.40867998515710
"SNP_A-1702478",0.533382616785129
"SNP_A-1672190",0.952132830896694
"SNP_A-1703389",1.38893495147283
"SNP_A-1711455",2.97299727910516
"SNP_A-1709902",1.27808883790093
"SNP_A-1709764",1.52373428294367
"SNP_A-1709610",0.431039255114529
"SNP_A-1651757",3.11142093352979
"SNP_A-1652973",2.27636003316070
"SNP_A-1643872",1.61801728327767
"SNP_A-1656784",2.19760237384275
"SNP_A-1656896",2.35785442457334
"SNP_A-1657138",1.40394138898995
"SNP_A-1657898",1.59653142295125
"SNP_A-1675565",1.94545431625915
"SNP_A-1727317",1.07839491011214
"SNP_A-1646736",0.520151544474746
"SNP_A-1749074",2.44881523205429
"SNP_A-1749218",1.62970279355040
"SNP_A-1642575",1.07346686044042
"SNP_A-1754509",1.38174959820837
"SNP_A-1645657",0.960982511252596
"SNP_A-1645797",2.24968898074433
"SNP_A-1645927",1.70749082218876
"SNP_A-1647787",3.03112232745509
"SNP_A-1671138",3.11108089729962
"SNP_A-1753325",1.39315632175980
"SNP_A-1694582",1.34505720149767
"SNP_A-1694752",0.97508967294102
"SNP_A-1696479",0.96808237964735
"SNP_A-1701578",2.00697090327379
"SNP_A-1743482",2.61689879526576
"SNP_A-1743598",3.02029181448854
"SNP_A-1745333",1.45891041945349
"SNP_A-1652038",2.29248255836341
"SNP_A-1710746",1.85116613358451
"SNP_A-1711889",1.69176347448609
"SNP_A-1712060",1.55022319804133
"SNP_A-1713819",0.717127394763572
"SNP_A-1685358",0.535322680005094
"SNP_A-1724631",2.82940095562541
"SNP_A-1724817",0.494754497852093
"SNP_A-1646677",2.79783094216802
"SNP_A-1646795",0.885904713042023
"SNP_A-1693513",2.26137899024792
"SNP_A-1644464",0.780969972783476
"SNP_A-1653581",1.70594307712599
"SNP_A-1728187",1.08593667942065
"SNP_A-1681310",2.30113522812947
"SNP_A-1747269",2.03395224032817
"SNP_A-1707738",0.872592008548392
"SNP_A-1654513",2.41081834122734
"SNP_A-1667328",1.00874432266667
"SNP_A-1658976",2.88627761177374
"SNP_A-1653204",0.583084042407694
"SNP_A-1648900",1.88122292956476
"SNP_A-1708870",2.69312010626864
"SNP_A-1737964",1.00529632070432
"SNP_A-1753896",2.25467358505365
"SNP_A-1642753",1.65902277813583
"SNP_A-1730665",1.63880996140877
"SNP_A-1677562",1.40174829935641
"SNP_A-1645039",1.14327424181525
"SNP_A-1670159",2.05799107907713
"SNP_A-1688781",2.20843538836557
"SNP_A-1693682",1.78721565058877
"SNP_A-1693780",0.821215217005586
"SNP_A-1699076",1.60483540957481
"SNP_A-1652562",0.600707978222329
"SNP_A-1739234",0.644213094248717
"SNP_A-1740926",2.20886200546743
"SNP_A-1741200",1.73359887344314
"SNP_A-1643934",1.98385052210219
"SNP_A-1732824",1.39883945419315
"SNP_A-1754806",0.81547570036199
"SNP_A-1750022",2.19916980948436
"SNP_A-1753334",1.09555144317765
"SNP_A-1680975",2.37145336708618
"SNP_A-1681075",1.79293995124682
"SNP_A-1687986",1.13395438203889
"SNP_A-1658126",1.19201489183996
"SNP_A-1654823",0.575812311837313
"SNP_A-1705972",0.798898453226544
"SNP_A-1720418",0.385618613903277
"SNP_A-1720550",2.24061591177599
"SNP_A-1675437",2.20327610641744
"SNP_A-1751025",1.5325970617708
"SNP_A-1709517",0.993332281252366
"SNP_A-1704027",2.87414433270024
"SNP_A-1675185",0.532320510124777
"SNP_A-1656560",0.705808423355293
"SNP_A-1656666",2.39268206757329
"SNP_A-1656766",2.23824366711632
"SNP_A-1656882",0.861734582994477
"SNP_A-1658113",1.94575378749856
"SNP_A-1658293",0.81811284696139
"SNP_A-1698722",3.05473547219315
"SNP_A-1698834",1.45764648125576
"SNP_A-1700647",1.51438030910447
"SNP_A-1702050",2.61970349845425
"SNP_A-1745778",0.46603652298676
"SNP_A-1705696",2.70949041186064
"SNP_A-1705818",1.53809676108087
"SNP_A-1664202",2.28844270501318
"SNP_A-1642193",2.10044446602438
"SNP_A-1700344",1.06060559400382
"SNP_A-1754793",2.05438238844293
"SNP_A-1756528",0.67262543522227
"SNP_A-1694705",1.86956666972967
"SNP_A-1678736",1.55941356595872
"SNP_A-1726916",1.99952697336176
"SNP_A-1715487",0.66009280501608
"SNP_A-1643289",1.42139965702793
"SNP_A-1687700",1.10659165066268
"SNP_A-1729041",2.07031163414314
"SNP_A-1690995",1.27052268626546
"SNP_A-1691141",1.61798310876435
"SNP_A-1694418",0.779735946868177
"SNP_A-1644618",0.89681005030193
"SNP_A-1706632",2.78674439116919
"SNP_A-1660903",1.90955575857444
"SNP_A-1660131",1.39851337788746
"SNP_A-1688323",0.988863108607555
"SNP_A-1693796",1.35330424389925
"SNP_A-1697101",0.76335824258176
"SNP_A-1758119",1.44313682451631
"SNP_A-1737833",1.47442932463177
"SNP_A-1737945",3.10635953578353
"SNP_A-1726268",0.813162253603766
"SNP_A-1647584",1.94166600814385
"SNP_A-1656279",2.88025713403766
"SNP_A-1661256",2.39755101129504
"SNP_A-1685891",3.332510691243
"SNP_A-1668921",0.967203736381675
"SNP_A-1689557",1.52861852121529
"SNP_A-1689786",1.89699289269769
"SNP_A-1691269",0.615146459341464
"SNP_A-1689056",0.626058954275238
"SNP_A-1681220",0.785895489460732
"SNP_A-1705795",1.81521588317602
"SNP_A-1716051",1.32880202130008
"SNP_A-1739951",1.46134069435548
"SNP_A-1649182",1.25662354137994
"SNP_A-1703839",1.07956034208485
"SNP_A-1734129",0.471023410324381
"SNP_A-1744280",2.69284869316092
"SNP_A-1744496",2.56524713951286
"SNP_A-1679655",1.21026848233520
"SNP_A-1682951",0.431523101127453
"SNP_A-1683067",2.53727059558878
"SNP_A-1728650",0.735680454542219
"SNP_A-1705715",2.84293450519371
"SNP_A-1757352",1.83810051337815
"SNP_A-1643234",0.794282957941624
"SNP_A-1724364",2.7988080159544
"SNP_A-1756084",1.33102541080772
"SNP_A-1662368",0.857433787791561
"SNP_A-1735472",0.659163883246666
"SNP_A-1673200",3.14305296866293
"SNP_A-1737119",3.22819625919775
"SNP_A-1736901",1.81894423290362
"SNP_A-1705457",3.21698377119246
"SNP_A-1659906",1.11076258572242
"SNP_A-1710449",1.34993381062181
"SNP_A-1658164",3.23116437047152
"SNP_A-1699717",1.47181314624992
"SNP_A-1683350",1.91117246294083
"SNP_A-1746701",1.17381403152359
